Year,Geography,Industry,GeoCode,Value
2017,Alberta,Other food manufacturing,48,0.15
2017,Alberta,Beverage and tobacco product manufacturing,48,0.15
2017,Alberta,Beverage manufacturing,48,
2017,Alberta,Tobacco manufacturing,48,
2017,Alberta,Cannabis product manufacturing,48,
2017,Alberta,Textile mills,48,
2017,Alberta,"Fibre, yarn and thread mills",48,
2017,Alberta,Fabric mills,48,
2017,Alberta,Textile and fabric finishing and fabric coating,48,0.0
2017,Alberta,Textile product mills,48,0.02
2017,Alberta,Textile furnishings mills,48,
2017,Alberta,Other textile product mills,48,
2017,Alberta,Apparel manufacturing,48,0.01
2017,Alberta,Apparel knitting mills,48,
2017,Alberta,Cut and sew clothing manufacturing,48,0.01
2017,Alberta,Clothing accessories and other clothing manufacturing,48,
2017,Alberta,Leather and allied product manufacturing,48,
2017,Alberta,Leather and hide tanning and finishing,48,
2017,Alberta,Footwear manufacturing,48,
2017,Alberta,Other leather and allied product manufacturing,48,
2017,Alberta,Paper manufacturing,48,0.11
2017,Alberta,"Pulp, paper and paperboard mills",48,0.08
2017,Alberta,Converted paper product manufacturing,48,0.03
2017,Alberta,Printing and related support activities,48,0.21
2017,Alberta,Petroleum and coal product manufacturing,48,0.25
2017,Alberta,Chemical manufacturing,48,0.46
2017,Alberta,Basic chemical manufacturing,48,0.13
2017,Alberta,"Resin, synthetic rubber, and artificial and synthetic fibres and filaments manufacturing",48,0.06
2017,Alberta,"Pesticide, fertilizer and other agricultural chemical manufacturing",48,0.15
2017,Alberta,Pharmaceutical and medicine manufacturing,48,0.03
2017,Alberta,"Paint, coating and adhesive manufacturing",48,0.02
2017,Alberta,"Soap, cleaning compound and toilet preparation manufacturing",48,0.02
2017,Alberta,Other chemical product manufacturing,48,0.06
2017,Alberta,Plastics and rubber products manufacturing,48,0.28
2017,Alberta,Plastic product manufacturing,48,0.25
2017,Alberta,Rubber product manufacturing,48,0.04
2017,Alberta,Durable goods,48,3.43
2017,Alberta,Wood product manufacturing,48,0.47
2017,Alberta,Sawmills and wood preservation,48,0.2
2017,Alberta,"Veneer, plywood and engineered wood product manufacturing",48,0.12
2017,Alberta,Other wood product manufacturing,48,0.15
2017,Alberta,Non-metallic mineral product manufacturing,48,0.36
2017,Alberta,Clay product and refractory manufacturing,48,
2017,Alberta,Glass and glass product manufacturing,48,
2017,Alberta,Cement and concrete product manufacturing,48,0.25
2017,Alberta,Lime and gypsum product manufacturing,48,0.02
2017,Alberta,Other non-metallic mineral product manufacturing,48,0.07
2017,Alberta,Primary metal manufacturing,48,0.13
2017,Alberta,Iron and steel mills and ferro-alloy manufacturing,48,
2017,Alberta,Steel product manufacturing from purchased steel,48,0.06
2017,Alberta,Alumina and aluminum production and processing,48,
2017,Alberta,Non-ferrous metal (except aluminum) production and processing,48,0.03
2017,Alberta,Foundries,48,
2017,Alberta,Fabricated metal product manufacturing,48,0.98
2017,Alberta,Forging and stamping,48,
2017,Alberta,Cutlery and hand tool manufacturing,48,0.0
2017,Alberta,Architectural and structural metals manufacturing,48,0.43
2017,Alberta,"Boiler, tank and shipping container manufacturing",48,0.14
2017,Alberta,Hardware manufacturing,48,
2017,Alberta,Spring and wire product manufacturing,48,0.03
2017,Alberta,"Machine shops, turned product, and screw, nut and bolt manufacturing",48,0.18
2017,Alberta,"Coating, engraving, cold and heat treating and allied activities",48,0.07
2017,Alberta,Other fabricated metal product manufacturing,48,0.12
2017,Alberta,Machinery manufacturing,48,0.78
2017,Alberta,"Agricultural, construction and mining machinery manufacturing",48,0.39
2017,Alberta,Industrial machinery manufacturing,48,
2017,Alberta,Commercial and service industry machinery manufacturing,48,0.02
2017,Alberta,"Ventilation, heating, air-conditioning and commercial refrigeration equipment manufacturing",48,0.1
2017,Alberta,Metalworking machinery manufacturing,48,0.03
2017,Alberta,"Engine, turbine and power transmission equipment manufacturing",48,
2017,Alberta,Other general-purpose machinery manufacturing,48,0.19
2017,Alberta,Computer and electronic product manufacturing,48,0.14
2017,Alberta,Computer and peripheral equipment manufacturing,48,
2017,Alberta,Communications equipment manufacturing,48,
2017,Alberta,Audio and video equipment manufacturing,48,
2017,Alberta,Semiconductor and other electronic component manufacturing,48,0.03
2017,Alberta,"Navigational, measuring, medical and control instruments manufacturing",48,0.07
2017,Alberta,Manufacturing and reproducing magnetic and optical media,48,
2017,Alberta,"Electrical equipment, appliance and component manufacturing",48,0.08
2017,Alberta,Electric lighting equipment manufacturing,48,
2017,Alberta,Household appliance manufacturing,48,
2017,Alberta,Electrical equipment manufacturing,48,0.05
2017,Alberta,Other electrical equipment and component manufacturing,48,
2017,Alberta,Transportation equipment manufacturing,48,0.11
2017,Alberta,Motor vehicle manufacturing,48,
2017,Alberta,Motor vehicle body and trailer manufacturing,48,0.05
2017,Alberta,Motor vehicle parts manufacturing,48,0.02
2017,Alberta,Aerospace product and parts manufacturing,48,
2017,Alberta,Railroad rolling stock manufacturing,48,
2017,Alberta,Ship and boat building,48,
2017,Alberta,Other transportation equipment manufacturing,48,0.02
2017,Alberta,Furniture and related product manufacturing,48,0.17
2017,Alberta,Household and institutional furniture and kitchen cabinet manufacturing,48,0.11
2017,Alberta,Office furniture (including fixtures) manufacturing,48,0.04
2017,Alberta,Other furniture-related product manufacturing,48,0.03
2017,Alberta,Miscellaneous manufacturing,48,0.21
2017,Alberta,Medical equipment and supplies manufacturing,48,0.07
2017,Alberta,Other miscellaneous manufacturing,48,0.14
2017,British Columbia,Total manufacturing,59,6.75
2017,British Columbia,Non-durable goods,59,2.78
2017,British Columbia,Food manufacturing,59,1.2
2017,British Columbia,Animal food manufacturing,59,0.04
2017,British Columbia,Grain and oilseed milling,59,0.02
2017,British Columbia,Sugar and confectionery product manufacturing,59,0.05
2017,British Columbia,Fruit and vegetable preserving and specialty food manufacturing,59,0.07
2017,British Columbia,Dairy product manufacturing,59,0.1
2017,British Columbia,Meat product manufacturing,59,0.22
2017,British Columbia,Seafood product preparation and packaging,59,0.16
2017,British Columbia,Bakeries and tortilla manufacturing,59,0.3
2017,British Columbia,Other food manufacturing,59,0.23
2017,British Columbia,Beverage and tobacco product manufacturing,59,0.32
2017,British Columbia,Beverage manufacturing,59,
2017,British Columbia,Tobacco manufacturing,59,
2017,British Columbia,Cannabis product manufacturing,59,
2017,British Columbia,Textile mills,59,0.01
2017,British Columbia,"Fibre, yarn and thread mills",59,
2017,British Columbia,Fabric mills,59,
2017,British Columbia,Textile and fabric finishing and fabric coating,59,0.01
2017,British Columbia,Textile product mills,59,0.04
2017,British Columbia,Textile furnishings mills,59,0.01
2017,British Columbia,Other textile product mills,59,0.03
2017,British Columbia,Apparel manufacturing,59,0.07
2017,British Columbia,Apparel knitting mills,59,
2017,British Columbia,Cut and sew clothing manufacturing,59,0.05
2017,British Columbia,Clothing accessories and other clothing manufacturing,59,
2017,British Columbia,Leather and allied product manufacturing,59,0.0
2017,British Columbia,Leather and hide tanning and finishing,59,
2017,British Columbia,Footwear manufacturing,59,0.0
2017,British Columbia,Other leather and allied product manufacturing,59,
2017,British Columbia,Paper manufacturing,59,0.36
2017,British Columbia,"Pulp, paper and paperboard mills",59,0.26
2017,British Columbia,Converted paper product manufacturing,59,0.1
2017,British Columbia,Printing and related support activities,59,0.2
2017,British Columbia,Petroleum and coal product manufacturing,59,0.04
2017,British Columbia,Chemical manufacturing,59,0.29
2017,British Columbia,Basic chemical manufacturing,59,0.03
2017,British Columbia,"Resin, synthetic rubber, and artificial and synthetic fibres and filaments manufacturing",59,0.0
2017,British Columbia,"Pesticide, fertilizer and other agricultural chemical manufacturing",59,0.03
2017,British Columbia,Pharmaceutical and medicine manufacturing,59,0.12
2017,British Columbia,"Paint, coating and adhesive manufacturing",59,0.03
2017,British Columbia,"Soap, cleaning compound and toilet preparation manufacturing",59,0.07
2017,British Columbia,Other chemical product manufacturing,59,0.02
2017,British Columbia,Plastics and rubber products manufacturing,59,0.24
2017,British Columbia,Plastic product manufacturing,59,
2017,British Columbia,Rubber product manufacturing,59,
2017,British Columbia,Durable goods,59,3.97
2017,British Columbia,Wood product manufacturing,59,1.23
2017,British Columbia,Sawmills and wood preservation,59,0.69
2017,British Columbia,"Veneer, plywood and engineered wood product manufacturing",59,0.21
2017,British Columbia,Other wood product manufacturing,59,0.32
2017,British Columbia,Non-metallic mineral product manufacturing,59,0.28
2017,British Columbia,Clay product and refractory manufacturing,59,0.01
2017,British Columbia,Glass and glass product manufacturing,59,0.07
2017,British Columbia,Cement and concrete product manufacturing,59,0.15
2017,British Columbia,Lime and gypsum product manufacturing,59,0.01
2017,British Columbia,Other non-metallic mineral product manufacturing,59,0.04
2017,British Columbia,Primary metal manufacturing,59,0.17
2017,British Columbia,Iron and steel mills and ferro-alloy manufacturing,59,
2017,British Columbia,Steel product manufacturing from purchased steel,59,
2017,British Columbia,Alumina and aluminum production and processing,59,
2017,British Columbia,Non-ferrous metal (except aluminum) production and processing,59,
2017,British Columbia,Foundries,59,0.02
2017,British Columbia,Fabricated metal product manufacturing,59,0.54
2017,British Columbia,Forging and stamping,59,0.01
2017,British Columbia,Cutlery and hand tool manufacturing,59,
2017,British Columbia,Architectural and structural metals manufacturing,59,0.28
2017,British Columbia,"Boiler, tank and shipping container manufacturing",59,0.03
2017,British Columbia,Hardware manufacturing,59,
2017,British Columbia,Spring and wire product manufacturing,59,0.02
2017,British Columbia,"Machine shops, turned product, and screw, nut and bolt manufacturing",59,0.09
2017,British Columbia,"Coating, engraving, cold and heat treating and allied activities",59,0.03
2017,British Columbia,Other fabricated metal product manufacturing,59,0.07
2017,British Columbia,Machinery manufacturing,59,0.41
2017,British Columbia,"Agricultural, construction and mining machinery manufacturing",59,0.05
2017,British Columbia,Industrial machinery manufacturing,59,0.07
2017,British Columbia,Commercial and service industry machinery manufacturing,59,0.05
2017,British Columbia,"Ventilation, heating, air-conditioning and commercial refrigeration equipment manufacturing",59,0.08
2017,British Columbia,Metalworking machinery manufacturing,59,0.04
2017,British Columbia,"Engine, turbine and power transmission equipment manufacturing",59,0.01
2017,British Columbia,Other general-purpose machinery manufacturing,59,0.11
2017,British Columbia,Computer and electronic product manufacturing,59,0.26
2017,British Columbia,Computer and peripheral equipment manufacturing,59,0.04
2017,British Columbia,Communications equipment manufacturing,59,0.04
2017,British Columbia,Audio and video equipment manufacturing,59,0.01
2017,British Columbia,Semiconductor and other electronic component manufacturing,59,0.07
2017,British Columbia,"Navigational, measuring, medical and control instruments manufacturing",59,0.1
2017,British Columbia,Manufacturing and reproducing magnetic and optical media,59,0.0
2017,British Columbia,"Electrical equipment, appliance and component manufacturing",59,0.14
2017,British Columbia,Electric lighting equipment manufacturing,59,
2017,British Columbia,Household appliance manufacturing,59,
2017,British Columbia,Electrical equipment manufacturing,59,0.04
2017,British Columbia,Other electrical equipment and component manufacturing,59,0.08
2017,British Columbia,Transportation equipment manufacturing,59,0.33
2017,British Columbia,Motor vehicle manufacturing,59,
2017,British Columbia,Motor vehicle body and trailer manufacturing,59,0.08
2017,British Columbia,Motor vehicle parts manufacturing,59,0.06
2017,British Columbia,Aerospace product and parts manufacturing,59,0.07
2017,British Columbia,Railroad rolling stock manufacturing,59,
2017,British Columbia,Ship and boat building,59,0.1
2017,British Columbia,Other transportation equipment manufacturing,59,
2017,British Columbia,Furniture and related product manufacturing,59,0.28
2017,British Columbia,Household and institutional furniture and kitchen cabinet manufacturing,59,0.22
2017,British Columbia,Office furniture (including fixtures) manufacturing,59,0.03
2017,British Columbia,Other furniture-related product manufacturing,59,0.02
2017,British Columbia,Miscellaneous manufacturing,59,0.32
2017,British Columbia,Medical equipment and supplies manufacturing,59,0.1
2017,British Columbia,Other miscellaneous manufacturing,59,0.22
2017,Yukon,Total manufacturing,60,
2017,Yukon,Non-durable goods,60,
2017,Yukon,Food manufacturing,60,
2017,Yukon,Animal food manufacturing,60,
2017,Yukon,Grain and oilseed milling,60,
2017,Yukon,Sugar and confectionery product manufacturing,60,
2017,Yukon,Fruit and vegetable preserving and specialty food manufacturing,60,
2017,Yukon,Dairy product manufacturing,60,
2017,Yukon,Meat product manufacturing,60,
2017,Yukon,Seafood product preparation and packaging,60,
2017,Yukon,Bakeries and tortilla manufacturing,60,
2017,Yukon,Other food manufacturing,60,
2017,Yukon,Beverage and tobacco product manufacturing,60,
2017,Yukon,Beverage manufacturing,60,
2017,Yukon,Tobacco manufacturing,60,
2017,Yukon,Cannabis product manufacturing,60,
2017,Yukon,Textile mills,60,
2017,Yukon,"Fibre, yarn and thread mills",60,
2017,Yukon,Fabric mills,60,
2017,Yukon,Textile and fabric finishing and fabric coating,60,
2017,Yukon,Textile product mills,60,
2017,Yukon,Textile furnishings mills,60,
2017,Yukon,Other textile product mills,60,
2017,Yukon,Apparel manufacturing,60,
2017,Yukon,Apparel knitting mills,60,
2017,Yukon,Cut and sew clothing manufacturing,60,
2017,Yukon,Clothing accessories and other clothing manufacturing,60,
2017,Yukon,Leather and allied product manufacturing,60,
2017,Yukon,Leather and hide tanning and finishing,60,
2017,Yukon,Footwear manufacturing,60,
2017,Yukon,Other leather and allied product manufacturing,60,
2017,Yukon,Paper manufacturing,60,
2017,Yukon,"Pulp, paper and paperboard mills",60,
