Year,Géographie,Genre de travail,Occupation,Sexe,Groupe d'âge,GeoCode,Value
2017,Île-du-Prince-Édouard,Employés à temps plein,"Secteur de la santé, sauf les gestionnaires",Femmes,15 ans et plus,11,28.77
2017,Île-du-Prince-Édouard,Employés à temps plein,"Secteur de la santé, sauf les gestionnaires",Femmes,15 à 24 ans,11,
2017,Île-du-Prince-Édouard,Employés à temps plein,"Secteur de la santé, sauf les gestionnaires",Femmes,25 à 54 ans,11,29.24
2017,Île-du-Prince-Édouard,Employés à temps plein,"Secteur de la santé, sauf les gestionnaires",Femmes,55 ans et plus,11,28.4
2017,Île-du-Prince-Édouard,Employés à temps plein,"Enseignement, droit et services sociaux, communautaires et gouvernementaux, sauf les gestionnaires",Les deux sexes,15 ans et plus,11,30.64
2017,Île-du-Prince-Édouard,Employés à temps plein,"Enseignement, droit et services sociaux, communautaires et gouvernementaux, sauf les gestionnaires",Les deux sexes,15 à 24 ans,11,15.14
2017,Île-du-Prince-Édouard,Employés à temps plein,"Enseignement, droit et services sociaux, communautaires et gouvernementaux, sauf les gestionnaires",Les deux sexes,25 à 54 ans,11,31.17
2017,Île-du-Prince-Édouard,Employés à temps plein,"Enseignement, droit et services sociaux, communautaires et gouvernementaux, sauf les gestionnaires",Les deux sexes,55 ans et plus,11,34.59
2017,Île-du-Prince-Édouard,Employés à temps plein,"Enseignement, droit et services sociaux, communautaires et gouvernementaux, sauf les gestionnaires",Hommes,15 ans et plus,11,34.82
2017,Île-du-Prince-Édouard,Employés à temps plein,"Enseignement, droit et services sociaux, communautaires et gouvernementaux, sauf les gestionnaires",Hommes,15 à 24 ans,11,
2017,Île-du-Prince-Édouard,Employés à temps plein,"Enseignement, droit et services sociaux, communautaires et gouvernementaux, sauf les gestionnaires",Hommes,25 à 54 ans,11,33.84
2017,Île-du-Prince-Édouard,Employés à temps plein,"Enseignement, droit et services sociaux, communautaires et gouvernementaux, sauf les gestionnaires",Hommes,55 ans et plus,11,40.87
2017,Île-du-Prince-Édouard,Employés à temps plein,"Enseignement, droit et services sociaux, communautaires et gouvernementaux, sauf les gestionnaires",Femmes,15 ans et plus,11,28.96
2017,Île-du-Prince-Édouard,Employés à temps plein,"Enseignement, droit et services sociaux, communautaires et gouvernementaux, sauf les gestionnaires",Femmes,15 à 24 ans,11,
2017,Île-du-Prince-Édouard,Employés à temps plein,"Enseignement, droit et services sociaux, communautaires et gouvernementaux, sauf les gestionnaires",Femmes,25 à 54 ans,11,30.03
2017,Île-du-Prince-Édouard,Employés à temps plein,"Enseignement, droit et services sociaux, communautaires et gouvernementaux, sauf les gestionnaires",Femmes,55 ans et plus,11,31.79
2017,Île-du-Prince-Édouard,Employés à temps plein,"Arts, culture, sports et loisirs, sauf les gestionnaires",Les deux sexes,15 ans et plus,11,21.65
2017,Île-du-Prince-Édouard,Employés à temps plein,"Arts, culture, sports et loisirs, sauf les gestionnaires",Les deux sexes,15 à 24 ans,11,
2017,Île-du-Prince-Édouard,Employés à temps plein,"Arts, culture, sports et loisirs, sauf les gestionnaires",Les deux sexes,25 à 54 ans,11,24.1
2017,Île-du-Prince-Édouard,Employés à temps plein,"Arts, culture, sports et loisirs, sauf les gestionnaires",Les deux sexes,55 ans et plus,11,
2017,Île-du-Prince-Édouard,Employés à temps plein,"Arts, culture, sports et loisirs, sauf les gestionnaires",Hommes,15 ans et plus,11,23.18
2017,Île-du-Prince-Édouard,Employés à temps plein,"Arts, culture, sports et loisirs, sauf les gestionnaires",Hommes,15 à 24 ans,11,
2017,Île-du-Prince-Édouard,Employés à temps plein,"Arts, culture, sports et loisirs, sauf les gestionnaires",Hommes,25 à 54 ans,11,
2017,Île-du-Prince-Édouard,Employés à temps plein,"Arts, culture, sports et loisirs, sauf les gestionnaires",Hommes,55 ans et plus,11,
2017,Île-du-Prince-Édouard,Employés à temps plein,"Arts, culture, sports et loisirs, sauf les gestionnaires",Femmes,15 ans et plus,11,19.98
2017,Île-du-Prince-Édouard,Employés à temps plein,"Arts, culture, sports et loisirs, sauf les gestionnaires",Femmes,15 à 24 ans,11,
2017,Île-du-Prince-Édouard,Employés à temps plein,"Arts, culture, sports et loisirs, sauf les gestionnaires",Femmes,25 à 54 ans,11,
2017,Île-du-Prince-Édouard,Employés à temps plein,"Arts, culture, sports et loisirs, sauf les gestionnaires",Femmes,55 ans et plus,11,
2017,Île-du-Prince-Édouard,Employés à temps plein,"Vente et services, sauf les gestionnaires",Les deux sexes,15 ans et plus,11,16.71
2017,Île-du-Prince-Édouard,Employés à temps plein,"Vente et services, sauf les gestionnaires",Les deux sexes,15 à 24 ans,11,13.21
2017,Île-du-Prince-Édouard,Employés à temps plein,"Vente et services, sauf les gestionnaires",Les deux sexes,25 à 54 ans,11,17.74
2017,Île-du-Prince-Édouard,Employés à temps plein,"Vente et services, sauf les gestionnaires",Les deux sexes,55 ans et plus,11,17.91
2017,Île-du-Prince-Édouard,Employés à temps plein,"Vente et services, sauf les gestionnaires",Hommes,15 ans et plus,11,17.85
2017,Île-du-Prince-Édouard,Employés à temps plein,"Vente et services, sauf les gestionnaires",Hommes,15 à 24 ans,11,12.68
2017,Île-du-Prince-Édouard,Employés à temps plein,"Vente et services, sauf les gestionnaires",Hommes,25 à 54 ans,11,19.24
2017,Île-du-Prince-Édouard,Employés à temps plein,"Vente et services, sauf les gestionnaires",Hommes,55 ans et plus,11,20.55
2017,Île-du-Prince-Édouard,Employés à temps plein,"Vente et services, sauf les gestionnaires",Femmes,15 ans et plus,11,15.71
2017,Île-du-Prince-Édouard,Employés à temps plein,"Vente et services, sauf les gestionnaires",Femmes,15 à 24 ans,11,13.72
2017,Île-du-Prince-Édouard,Employés à temps plein,"Vente et services, sauf les gestionnaires",Femmes,25 à 54 ans,11,16.42
2017,Île-du-Prince-Édouard,Employés à temps plein,"Vente et services, sauf les gestionnaires",Femmes,55 ans et plus,11,15.91
2017,Île-du-Prince-Édouard,Employés à temps plein,"Métiers, transport, machinerie et domaines apparentés, sauf les gestionnaires",Les deux sexes,15 ans et plus,11,20.79
2017,Île-du-Prince-Édouard,Employés à temps plein,"Métiers, transport, machinerie et domaines apparentés, sauf les gestionnaires",Les deux sexes,15 à 24 ans,11,16.74
2017,Île-du-Prince-Édouard,Employés à temps plein,"Métiers, transport, machinerie et domaines apparentés, sauf les gestionnaires",Les deux sexes,25 à 54 ans,11,20.9
2017,Île-du-Prince-Édouard,Employés à temps plein,"Métiers, transport, machinerie et domaines apparentés, sauf les gestionnaires",Les deux sexes,55 ans et plus,11,22.1
2017,Île-du-Prince-Édouard,Employés à temps plein,"Métiers, transport, machinerie et domaines apparentés, sauf les gestionnaires",Hommes,15 ans et plus,11,20.9
2017,Île-du-Prince-Édouard,Employés à temps plein,"Métiers, transport, machinerie et domaines apparentés, sauf les gestionnaires",Hommes,15 à 24 ans,11,
2017,Île-du-Prince-Édouard,Employés à temps plein,"Métiers, transport, machinerie et domaines apparentés, sauf les gestionnaires",Hommes,25 à 54 ans,11,20.94
2017,Île-du-Prince-Édouard,Employés à temps plein,"Métiers, transport, machinerie et domaines apparentés, sauf les gestionnaires",Hommes,55 ans et plus,11,22.44
2017,Île-du-Prince-Édouard,Employés à temps plein,"Métiers, transport, machinerie et domaines apparentés, sauf les gestionnaires",Femmes,15 ans et plus,11,18.86
2017,Île-du-Prince-Édouard,Employés à temps plein,"Métiers, transport, machinerie et domaines apparentés, sauf les gestionnaires",Femmes,15 à 24 ans,11,
2017,Île-du-Prince-Édouard,Employés à temps plein,"Métiers, transport, machinerie et domaines apparentés, sauf les gestionnaires",Femmes,25 à 54 ans,11,20.0
2017,Île-du-Prince-Édouard,Employés à temps plein,"Métiers, transport, machinerie et domaines apparentés, sauf les gestionnaires",Femmes,55 ans et plus,11,18.84
2017,Île-du-Prince-Édouard,Employés à temps plein,"Ressources naturelles, agriculture et production connexe, sauf les gestionnaires",Les deux sexes,15 ans et plus,11,17.59
2017,Île-du-Prince-Édouard,Employés à temps plein,"Ressources naturelles, agriculture et production connexe, sauf les gestionnaires",Les deux sexes,15 à 24 ans,11,14.06
2017,Île-du-Prince-Édouard,Employés à temps plein,"Ressources naturelles, agriculture et production connexe, sauf les gestionnaires",Les deux sexes,25 à 54 ans,11,18.27
2017,Île-du-Prince-Édouard,Employés à temps plein,"Ressources naturelles, agriculture et production connexe, sauf les gestionnaires",Les deux sexes,55 ans et plus,11,18.07
2017,Île-du-Prince-Édouard,Employés à temps plein,"Ressources naturelles, agriculture et production connexe, sauf les gestionnaires",Hommes,15 ans et plus,11,18.3
2017,Île-du-Prince-Édouard,Employés à temps plein,"Ressources naturelles, agriculture et production connexe, sauf les gestionnaires",Hommes,15 à 24 ans,11,
2017,Île-du-Prince-Édouard,Employés à temps plein,"Ressources naturelles, agriculture et production connexe, sauf les gestionnaires",Hommes,25 à 54 ans,11,19.37
2017,Île-du-Prince-Édouard,Employés à temps plein,"Ressources naturelles, agriculture et production connexe, sauf les gestionnaires",Hommes,55 ans et plus,11,
2017,Île-du-Prince-Édouard,Employés à temps plein,"Ressources naturelles, agriculture et production connexe, sauf les gestionnaires",Femmes,15 ans et plus,11,14.86
2017,Île-du-Prince-Édouard,Employés à temps plein,"Ressources naturelles, agriculture et production connexe, sauf les gestionnaires",Femmes,15 à 24 ans,11,
2017,Île-du-Prince-Édouard,Employés à temps plein,"Ressources naturelles, agriculture et production connexe, sauf les gestionnaires",Femmes,25 à 54 ans,11,14.39
2017,Île-du-Prince-Édouard,Employés à temps plein,"Ressources naturelles, agriculture et production connexe, sauf les gestionnaires",Femmes,55 ans et plus,11,
2017,Île-du-Prince-Édouard,Employés à temps plein,"Fabrication et services d'utilité publique, sauf les gestionnaires",Les deux sexes,15 ans et plus,11,17.84
2017,Île-du-Prince-Édouard,Employés à temps plein,"Fabrication et services d'utilité publique, sauf les gestionnaires",Les deux sexes,15 à 24 ans,11,14.37
2017,Île-du-Prince-Édouard,Employés à temps plein,"Fabrication et services d'utilité publique, sauf les gestionnaires",Les deux sexes,25 à 54 ans,11,17.84
2017,Île-du-Prince-Édouard,Employés à temps plein,"Fabrication et services d'utilité publique, sauf les gestionnaires",Les deux sexes,55 ans et plus,11,19.29
2017,Île-du-Prince-Édouard,Employés à temps plein,"Fabrication et services d'utilité publique, sauf les gestionnaires",Hommes,15 ans et plus,11,19.29
2017,Île-du-Prince-Édouard,Employés à temps plein,"Fabrication et services d'utilité publique, sauf les gestionnaires",Hommes,15 à 24 ans,11,
2017,Île-du-Prince-Édouard,Employés à temps plein,"Fabrication et services d'utilité publique, sauf les gestionnaires",Hommes,25 à 54 ans,11,19.18
2017,Île-du-Prince-Édouard,Employés à temps plein,"Fabrication et services d'utilité publique, sauf les gestionnaires",Hommes,55 ans et plus,11,22.29
2017,Île-du-Prince-Édouard,Employés à temps plein,"Fabrication et services d'utilité publique, sauf les gestionnaires",Femmes,15 ans et plus,11,15.08
2017,Île-du-Prince-Édouard,Employés à temps plein,"Fabrication et services d'utilité publique, sauf les gestionnaires",Femmes,15 à 24 ans,11,
2017,Île-du-Prince-Édouard,Employés à temps plein,"Fabrication et services d'utilité publique, sauf les gestionnaires",Femmes,25 à 54 ans,11,15.47
2017,Île-du-Prince-Édouard,Employés à temps plein,"Fabrication et services d'utilité publique, sauf les gestionnaires",Femmes,55 ans et plus,11,14.12
2017,Île-du-Prince-Édouard,Employés à temps partiel,"Total des employés, toutes les professions",Les deux sexes,15 ans et plus,11,17.01
2017,Île-du-Prince-Édouard,Employés à temps partiel,"Total des employés, toutes les professions",Les deux sexes,15 à 24 ans,11,12.72
2017,Île-du-Prince-Édouard,Employés à temps partiel,"Total des employés, toutes les professions",Les deux sexes,25 à 54 ans,11,20.9
2017,Île-du-Prince-Édouard,Employés à temps partiel,"Total des employés, toutes les professions",Les deux sexes,55 ans et plus,11,19.59
2017,Île-du-Prince-Édouard,Employés à temps partiel,"Total des employés, toutes les professions",Hommes,15 ans et plus,11,15.06
2017,Île-du-Prince-Édouard,Employés à temps partiel,"Total des employés, toutes les professions",Hommes,15 à 24 ans,11,11.9
2017,Île-du-Prince-Édouard,Employés à temps partiel,"Total des employés, toutes les professions",Hommes,25 à 54 ans,11,20.3
2017,Île-du-Prince-Édouard,Employés à temps partiel,"Total des employés, toutes les professions",Hommes,55 ans et plus,11,17.18
2017,Île-du-Prince-Édouard,Employés à temps partiel,"Total des employés, toutes les professions",Femmes,15 ans et plus,11,17.94
2017,Île-du-Prince-Édouard,Employés à temps partiel,"Total des employés, toutes les professions",Femmes,15 à 24 ans,11,13.24
2017,Île-du-Prince-Édouard,Employés à temps partiel,"Total des employés, toutes les professions",Femmes,25 à 54 ans,11,21.06
2017,Île-du-Prince-Édouard,Employés à temps partiel,"Total des employés, toutes les professions",Femmes,55 ans et plus,11,20.85
2017,Île-du-Prince-Édouard,Employés à temps partiel,Gestion,Les deux sexes,15 ans et plus,11,
2017,Île-du-Prince-Édouard,Employés à temps partiel,Gestion,Les deux sexes,15 à 24 ans,11,
2017,Île-du-Prince-Édouard,Employés à temps partiel,Gestion,Les deux sexes,25 à 54 ans,11,
2017,Île-du-Prince-Édouard,Employés à temps partiel,Gestion,Les deux sexes,55 ans et plus,11,
2017,Île-du-Prince-Édouard,Employés à temps partiel,Gestion,Hommes,15 ans et plus,11,
2017,Île-du-Prince-Édouard,Employés à temps partiel,Gestion,Hommes,15 à 24 ans,11,
2017,Île-du-Prince-Édouard,Employés à temps partiel,Gestion,Hommes,25 à 54 ans,11,
2017,Île-du-Prince-Édouard,Employés à temps partiel,Gestion,Hommes,55 ans et plus,11,
2017,Île-du-Prince-Édouard,Employés à temps partiel,Gestion,Femmes,15 ans et plus,11,
2017,Île-du-Prince-Édouard,Employés à temps partiel,Gestion,Femmes,15 à 24 ans,11,
2017,Île-du-Prince-Édouard,Employés à temps partiel,Gestion,Femmes,25 à 54 ans,11,
2017,Île-du-Prince-Édouard,Employés à temps partiel,Gestion,Femmes,55 ans et plus,11,
2017,Île-du-Prince-Édouard,Employés à temps partiel,"Affaires, finance et administration, sauf les gestionnaires",Les deux sexes,15 ans et plus,11,22.01
2017,Île-du-Prince-Édouard,Employés à temps partiel,"Affaires, finance et administration, sauf les gestionnaires",Les deux sexes,15 à 24 ans,11,
2017,Île-du-Prince-Édouard,Employés à temps partiel,"Affaires, finance et administration, sauf les gestionnaires",Les deux sexes,25 à 54 ans,11,22.58
